ID,Tipo,Mag,Prob,RA,DEC
80732,Ruido,13.97,37,11:41:28,+04:33:29
80733,GRB,21.22,17,20:49:47,+80:44:21
80734,Ruido,16.73,15,22:26:33,+74:34:16
80735,Variable_Star,16.73,11,23:05:18,-26:35:00
80736,Quasar,13.11,56,07:16:28,+00:08:18
80737,Supernova,12.97,3,15:45:30,+54:42:57
80738,Supernova,18.13,54,14:08:00,+41:07:05
80739,GRB,16.86,69,01:18:47,+18:38:04
80740,GRB,13.45,22,09:26:19,-14:04:04
80741,Quasar,20.83,78,21:14:23,-15:51:31
80742,Variable_Star,17.86,66,12:37:08,-53:40:27
80743,GRB,14.71,10,02:21:14,-35:44:41
80744,Ruido,13.70,77,16:06:38,-03:59:53
80745,Quasar,16.02,74,09:49:19,-80:21:56
80746,Supernova,17.59,62,15:33:53,+47:39:14
80747,GRB,21.62,100,16:35:09,-07:18:15
80748,GRB,19.87,25,23:39:39,+42:03:28
80749,GRB,13.18,83,00:19:23,+22:58:57
80750,Variable_Star,19.47,61,18:45:34,+45:27:09
80751,Quasar,21.15,46,04:01:15,-13:01:54
80752,GRB,19.55,97,13:48:05,-21:49:24
80753,Ruido,16.49,39,17:57:08,-30:43:53
80754,Quasar,16.71,35,01:23:15,+05:33:17
80755,Ruido,21.95,31,16:04:04,+28:37:52
80756,Ruido,12.21,71,03:47:09,+08:31:07
80757,Ruido,20.62,84,13:45:18,+77:49:41
80758,GRB,15.55,26,11:08:15,+54:49:19
80759,Quasar,16.81,97,18:13:59,-08:22:46
80760,Ruido,21.29,30,17:36:10,+12:11:55
80761,Quasar,13.29,76,13:19:06,+60:48:14
80762,GRB,18.18,7,10:29:33,-22:14:46
80763,Supernova,19.03,16,03:19:05,-09:03:42
80764,Ruido,18.25,91,13:30:01,-34:04:21
80765,Variable_Star,21.10,17,16:59:47,+43:25:16
80766,Supernova,19.99,52,01:09:13,-48:18:32
80767,Supernova,19.65,60,00:23:13,+77:56:43
80768,Quasar,14.53,81,07:40:42,-02:21:42
80769,Supernova,12.94,13,13:23:55,-75:27:05
80770,Supernova,18.96,41,20:01:10,-09:03:33
80771,Ruido,21.84,50,09:56:45,-53:16:25
80772,Quasar,19.62,78,15:02:52,+47:36:15
80773,Ruido,18.97,73,18:00:25,-56:51:26
80774,Supernova,15.19,49,22:59:28,-14:24:25
80775,GRB,18.12,69,14:32:27,-21:10:30
80776,Supernova,21.33,11,12:37:48,-45:24:49
80777,Ruido,18.06,68,02:58:00,+19:53:59
80778,GRB,15.19,40,12:29:00,-55:06:32
80779,Ruido,16.89,72,03:45:39,-43:16:16
80780,GRB,17.31,69,21:12:17,+13:19:15
80781,Variable_Star,21.24,16,13:00:28,+85:30:58
80782,Quasar,19.14,7,12:22:33,-45:31:18
80783,Quasar,19.88,60,04:51:07,+66:45:19
80784,GRB,15.27,65,10:54:34,+16:28:34
80785,GRB,16.49,9,01:26:48,-68:58:10
80786,Ruido,14.25,70,00:07:29,+18:18:20
80787,Ruido,13.79,10,01:20:25,+37:46:19
80788,Supernova,15.70,81,20:26:15,+82:29:41
80789,Ruido,18.19,66,22:18:53,+24:18:00
80790,GRB,21.17,32,11:38:30,+13:42:50
80791,GRB,16.18,62,07:42:59,-66:33:26
80792,Supernova,17.18,94,01:16:33,+42:13:51
80793,Ruido,20.60,17,15:59:05,+82:27:44
80794,Variable_Star,12.29,45,07:01:51,+78:21:33
80795,Quasar,16.95,12,08:52:38,-37:57:55
80796,Quasar,18.93,14,16:18:00,+68:57:59
80797,Quasar,21.12,45,16:22:28,-63:41:30
80798,GRB,18.21,87,13:32:21,+37:54:14
80799,Supernova,14.11,20,06:03:53,-14:45:12
80800,Variable_Star,18.43,16,10:36:04,+66:19:26
80801,Supernova,16.74,13,20:29:45,+39:04:18
80802,GRB,19.77,22,07:07:25,+04:24:29
80803,Variable_Star,20.28,25,15:15:53,+51:41:30
80804,Quasar,17.55,83,07:54:18,-12:45:47
80805,GRB,16.81,87,11:33:38,+38:53:46
80806,GRB,16.16,17,15:50:00,+69:27:15
80807,Ruido,14.45,95,06:05:29,-69:24:24
80808,Variable_Star,20.38,16,05:01:38,-75:31:12
80809,Ruido,14.38,9,11:22:30,+30:00:20
80810,Ruido,21.02,81,22:41:03,+67:58:09
80811,Supernova,12.94,56,18:31:23,+79:44:25
80812,Variable_Star,20.21,95,18:32:11,+70:02:34
80813,Variable_Star,19.15,58,18:23:29,+11:19:10
80814,Ruido,13.96,14,18:34:14,-32:21:45
80815,Ruido,14.92,49,03:52:18,-74:40:51
80816,Supernova,17.57,91,20:57:37,-14:42:00
80817,Quasar,14.75,33,01:53:31,-50:39:05
80818,Variable_Star,21.87,45,05:42:44,+37:50:37
80819,GRB,21.39,28,21:12:50,+53:03:48
80820,Variable_Star,16.80,52,10:23:47,+46:28:41
80821,Supernova,18.95,34,09:09:19,+59:22:02
80822,Variable_Star,12.83,89,04:06:49,-05:59:02
80823,Supernova,19.90,9,02:12:34,+25:38:57
80824,Variable_Star,15.93,44,02:40:07,-07:03:17
80825,Ruido,20.88,66,20:27:44,+40:38:50
80826,Variable_Star,13.24,85,14:26:38,+33:33:50
80827,Supernova,14.04,48,05:38:52,+29:45:32
80828,Ruido,14.16,60,01:00:29,+43:50:56
80829,Variable_Star,17.68,60,08:07:43,-58:42:09
80830,Quasar,15.96,73,15:39:55,-67:52:34
80831,GRB,17.46,32,13:20:32,-64:25:32
80832,Ruido,13.68,39,14:39:57,-57:59:04
80833,Quasar,13.67,79,01:58:11,+54:38:50
80834,Ruido,19.67,73,07:46:16,+22:18:36
80835,GRB,16.63,3,17:06:12,-71:41:51
80836,GRB,20.78,85,03:47:00,+79:51:59
80837,GRB,18.58,63,23:23:23,+34:41:09
80838,Quasar,15.18,47,13:28:56,+20:11:02
80839,Quasar,15.03,73,16:22:36,+04:31:23
80840,Variable_Star,16.62,25,12:35:54,-63:33:18
80841,Variable_Star,14.49,100,16:12:18,-58:47:47
80842,GRB,16.03,100,03:13:17,+70:53:39
80843,Variable_Star,16.22,18,21:57:38,-62:28:14
80844,GRB,18.35,80,08:10:02,-24:53:15
80845,Ruido,12.68,4,11:11:26,-06:20:40
80846,Ruido,14.43,57,10:44:59,+20:38:56
80847,Supernova,20.05,43,12:52:03,-38:14:14
80848,Supernova,18.13,13,14:17:11,+23:46:23
80849,GRB,14.43,74,17:00:58,-34:26:43
80850,Supernova,12.53,38,05:19:10,+31:49:03
80851,Ruido,13.12,30,23:26:54,-70:02:12
80852,Supernova,18.66,99,16:44:13,-12:29:13
80853,Variable_Star,20.02,67,03:06:43,+03:21:02
80854,Ruido,12.31,86,18:46:58,-80:45:24
80855,Quasar,20.71,45,04:11:07,-62:53:51
80856,Supernova,15.23,35,14:44:09,-40:53:15
80857,GRB,16.08,61,00:06:38,+71:52:24
80858,Quasar,21.24,17,06:53:02,+42:04:13
80859,Quasar,14.27,11,17:36:26,-80:13:10
80860,Supernova,17.04,6,11:30:28,-76:32:34
80861,Ruido,16.43,45,03:18:22,-36:35:15
80862,Supernova,15.27,33,13:10:33,+32:53:10
80863,GRB,21.50,39,06:09:53,-28:37:23
80864,Quasar,19.10,95,09:25:23,+61:33:41
80865,Supernova,20.68,29,11:12:37,+55:46:47
80866,Supernova,16.62,69,12:34:38,+76:51:47
80867,Quasar,14.16,43,05:02:08,-62:25:34
80868,Variable_Star,14.73,13,05:29:59,+06:57:12
80869,GRB,19.69,100,22:08:27,+23:40:02
80870,Supernova,17.90,90,01:24:06,-03:37:09
80871,Ruido,19.77,58,04:19:51,-32:33:20
80872,Supernova,13.01,30,12:15:04,+05:12:12
80873,Quasar,20.33,87,00:05:27,+75:09:51
80874,GRB,18.50,48,04:16:15,+48:28:35
80875,Ruido,19.91,15,23:06:15,-44:38:30
80876,Supernova,13.80,71,12:10:32,-18:11:38
80877,Quasar,13.09,80,17:08:27,-52:20:43
80878,Variable_Star,13.02,19,01:43:59,-53:41:05
80879,Variable_Star,21.45,75,23:16:55,+30:48:05
80880,Supernova,14.09,28,20:04:23,+26:48:32
80881,GRB,12.18,88,19:29:58,-87:33:41
80882,GRB,19.63,38,02:13:19,+62:11:36
80883,Ruido,20.58,41,20:04:37,-64:55:41
80884,Variable_Star,17.66,49,01:39:30,+80:29:00
80885,Quasar,17.09,56,14:30:19,-90:36:32
80886,Supernova,16.54,74,22:13:35,-30:05:39
80887,Quasar,14.38,58,15:46:08,-65:51:48
80888,Ruido,19.98,30,15:43:48,-51:20:19
80889,Variable_Star,15.39,93,02:40:22,+58:35:36
80890,Variable_Star,21.37,70,01:53:56,+27:32:42
80891,Ruido,18.79,56,14:19:21,+72:59:04
80892,Ruido,14.12,42,00:45:45,+82:50:25
80893,Supernova,18.70,2,22:05:57,+25:09:51
80894,Variable_Star,20.15,39,07:36:04,+63:12:24
80895,Supernova,13.19,39,07:49:36,+37:51:21
80896,Variable_Star,20.19,20,21:09:52,+74:06:57
80897,Quasar,19.45,12,17:19:56,-70:36:32
80898,GRB,16.72,77,13:41:53,+85:58:42
80899,Variable_Star,18.92,58,22:09:23,-65:02:33
80900,GRB,21.61,66,23:49:23,-72:33:43
80901,GRB,18.68,34,14:50:48,-27:25:29
80902,Supernova,16.03,48,22:58:10,+05:54:19
80903,Quasar,12.56,38,11:04:20,-67:03:10
80904,Variable_Star,13.52,73,06:11:23,+17:46:14
80905,Variable_Star,13.34,68,21:22:04,-20:19:03
80906,Variable_Star,20.54,98,21:46:01,-41:15:06
80907,Ruido,15.92,15,18:55:18,+03:10:29
80908,Quasar,19.78,28,03:11:24,+60:05:46
80909,Quasar,16.85,10,23:02:57,+80:56:44
80910,Quasar,14.13,100,01:49:23,-48:37:18
80911,Variable_Star,13.35,49,00:02:16,-34:12:27
80912,Ruido,12.49,56,12:57:02,+20:56:05
80913,Variable_Star,20.89,2,07:52:14,-34:57:04
80914,Ruido,13.86,69,00:43:49,+02:45:52
80915,Ruido,12.80,8,05:48:07,+53:18:05
80916,Quasar,21.29,3,22:30:55,+81:49:47
80917,GRB,13.29,75,06:49:55,+79:50:39
80918,Ruido,15.60,42,15:08:30,+38:23:18
80919,Quasar,13.84,62,22:01:33,+84:56:03
80920,Quasar,20.97,87,16:05:00,-13:20:49
80921,Supernova,14.90,68,00:03:02,-12:41:11
80922,Quasar,15.98,57,05:14:45,+65:10:46
80923,Variable_Star,13.47,73,11:02:37,-29:43:42
80924,Supernova,13.62,5,04:31:20,+64:32:23
80925,Quasar,21.73,8,01:54:28,+27:09:43
80926,Variable_Star,12.19,90,04:26:02,+73:54:05
80927,Variable_Star,14.49,82,05:35:58,-38:45:29
80928,Ruido,18.22,3,00:31:00,-69:35:55
80929,Variable_Star,14.51,7,07:39:05,-52:50:31
80930,Supernova,19.50,43,08:16:40,-62:30:16
80931,GRB,20.10,4,15:26:39,+30:29:10
80932,Ruido,18.03,78,14:12:01,+30:31:41
80933,Ruido,19.38,53,06:59:16,+39:20:33
80934,Variable_Star,16.97,7,16:37:53,+39:16:20
80935,Supernova,21.38,82,13:37:25,-29:12:37
80936,Supernova,20.84,14,01:38:52,+17:55:52
80937,Quasar,18.48,21,10:03:42,+02:43:20
80938,Variable_Star,16.46,62,17:49:33,+09:23:10
80939,Quasar,19.33,38,14:06:16,+43:10:54
80940,Ruido,19.72,85,12:39:29,+39:05:32
80941,Variable_Star,18.07,27,18:00:42,-20:44:32
80942,Quasar,14.97,94,02:16:39,+00:51:46
80943,Ruido,18.07,95,16:13:43,+04:43:22
80944,GRB,16.51,46,13:53:04,+58:39:04
80945,Variable_Star,12.57,83,02:00:07,-87:07:23
80946,Ruido,18.20,25,10:23:51,-18:04:05
80947,GRB,18.01,83,11:37:16,+82:10:09
80948,GRB,12.02,83,02:32:53,+76:37:53
80949,GRB,18.49,0,10:19:37,+35:47:01
80950,Variable_Star,13.91,9,15:18:41,-04:48:18
80951,Ruido,19.63,49,22:47:29,+45:53:02
80952,Ruido,20.21,67,12:52:18,+04:18:38
80953,GRB,12.02,43,04:33:37,-43:12:56
80954,Quasar,18.97,75,06:27:30,+46:22:17
80955,Supernova,13.32,19,06:46:00,+80:17:52
80956,Supernova,20.15,18,21:58:11,-30:08:45
80957,Quasar,16.00,97,21:21:39,+26:37:07
80958,GRB,15.84,50,10:37:38,+25:54:24
80959,Ruido,20.55,69,12:06:30,+40:01:28
80960,Quasar,15.57,61,15:19:00,+23:13:22
80961,Supernova,20.70,100,10:01:22,+75:28:00
80962,Variable_Star,13.19,92,23:46:46,+27:18:53
80963,GRB,12.31,91,15:56:15,-47:36:34
80964,Supernova,14.40,81,14:32:40,+20:57:41
80965,Quasar,20.76,17,00:26:17,+75:23:04
80966,Ruido,12.49,37,13:12:24,-03:50:20
80967,Ruido,12.82,96,07:20:11,-66:57:44
80968,Quasar,17.68,69,12:33:33,+33:33:59
80969,Quasar,16.85,39,01:10:26,-14:45:39
80970,Quasar,14.49,49,04:59:34,-66:19:54
80971,Supernova,16.64,87,01:16:25,+46:47:59
80972,Supernova,16.71,56,07:27:02,+37:30:13
80973,GRB,21.24,99,19:45:13,-37:56:13
80974,Quasar,12.73,56,18:24:01,+25:28:17
80975,GRB,14.34,8,01:33:33,+20:52:00
80976,Ruido,17.79,50,21:43:25,+64:32:10
80977,GRB,20.31,11,07:42:11,+67:28:35
80978,Quasar,13.19,7,04:11:18,-41:14:51
80979,Quasar,20.66,74,19:31:18,-31:23:02
80980,Ruido,14.56,58,22:20:24,-79:39:06
80981,Supernova,17.43,59,20:26:42,+77:38:53
80982,Supernova,21.08,15,02:44:00,+61:33:32
80983,GRB,20.97,94,04:39:11,+50:36:32
80984,GRB,18.65,20,07:55:44,+71:46:11
80985,Ruido,19.02,82,12:56:43,+28:03:27
80986,Ruido,20.96,2,04:03:55,-65:15:34
80987,Supernova,12.37,18,20:13:50,-78:32:46
80988,Quasar,16.33,54,00:02:14,+58:32:11
80989,Variable_Star,14.03,24,00:52:08,-83:04:11
80990,Quasar,14.23,44,13:33:28,+41:25:42
80991,Variable_Star,16.96,24,08:18:40,+69:19:43
80992,GRB,13.42,26,07:41:28,+09:42:20
80993,Ruido,19.51,43,20:42:38,-34:15:12
80994,Ruido,21.94,63,12:34:07,+44:55:26
80995,Variable_Star,20.08,76,03:56:53,-16:14:35
80996,Quasar,19.96,30,05:28:03,+27:21:46
80997,Supernova,18.70,3,12:27:01,-66:57:36
80998,Supernova,19.13,52,16:08:19,-09:17:15
80999,Supernova,18.96,51,22:34:18,-47:48:47
81000,Supernova,16.56,14,01:45:48,-72:15:16
81001,GRB,16.01,24,17:39:57,-45:21:05
81002,Variable_Star,20.09,38,20:09:04,-26:06:39
81003,Ruido,15.46,45,10:38:54,+17:42:40
81004,Variable_Star,20.12,94,16:56:20,+76:40:59
81005,Quasar,21.21,35,23:30:09,-27:21:19
81006,Variable_Star,19.13,42,01:22:46,+05:49:24
81007,Variable_Star,16.28,12,02:50:56,-82:31:52
81008,Supernova,16.47,55,09:19:28,+43:17:58
81009,Quasar,18.50,33,05:04:02,+27:09:25
81010,Variable_Star,18.82,25,20:07:40,+83:14:31
81011,Quasar,14.86,3,18:40:29,-32:03:48
81012,Ruido,19.94,11,18:41:45,-74:55:50
81013,GRB,17.79,99,13:00:40,+55:50:47
81014,Variable_Star,20.08,2,00:42:18,-83:29:59
81015,Variable_Star,20.19,4,08:36:50,-10:22:31
81016,Supernova,16.73,46,01:36:02,-85:09:02
81017,Ruido,21.67,89,11:27:41,+03:27:24
81018,Quasar,16.96,90,19:01:42,+64:21:19
81019,Ruido,20.08,71,05:01:10,+33:03:47
81020,Ruido,12.92,95,18:47:54,+26:16:22
81021,Supernova,19.98,83,17:37:19,+24:27:20
81022,Supernova,15.11,70,16:00:30,-22:14:31
81023,Variable_Star,21.24,59,08:38:40,-38:24:28
81024,Supernova,12.62,75,13:24:32,-19:08:10
81025,Ruido,19.75,63,01:07:56,+46:47:56
81026,Supernova,13.74,18,19:43:06,-22:04:45
81027,GRB,15.65,16,12:34:13,-41:08:37
81028,Quasar,17.42,77,23:15:32,+21:18:40
81029,Variable_Star,12.73,46,11:20:38,+32:07:22
81030,Ruido,17.12,44,12:34:48,+36:05:22
81031,Quasar,15.69,53,13:11:04,-30:10:19
81032,Quasar,19.97,64,13:21:42,-87:51:03
81033,Ruido,17.30,18,00:18:41,-06:50:16
81034,Supernova,17.54,36,15:29:44,-57:03:55
81035,Supernova,15.94,9,13:16:53,-51:49:14
81036,Quasar,20.48,9,23:30:37,-59:31:56
81037,Quasar,12.00,79,03:16:20,+01:56:50
81038,Supernova,13.27,89,03:22:17,-44:57:33
81039,GRB,13.82,39,09:07:14,+00:06:44
81040,GRB,14.83,27,01:09:16,+65:18:33
81041,Supernova,20.11,50,01:03:37,+77:12:00
81042,Supernova,16.75,97,18:37:08,-60:01:15
81043,Variable_Star,17.32,37,03:39:39,-12:43:48
81044,Ruido,17.93,11,06:47:55,+47:50:58
81045,Supernova,19.74,19,09:59:40,-25:46:17
81046,Variable_Star,21.41,33,18:21:51,-63:30:31
81047,Quasar,21.49,25,14:39:50,+42:55:38
81048,Ruido,18.97,49,15:05:15,+60:29:15
81049,Variable_Star,20.52,2,19:21:57,-66:08:19
81050,Quasar,14.99,84,12:06:46,+49:43:26
81051,Ruido,16.62,37,06:07:04,+47:45:09
81052,GRB,18.01,65,06:06:29,-36:54:51
81053,Supernova,12.43,0,14:02:18,-14:33:24
81054,Supernova,15.34,14,15:57:36,-86:13:43
81055,GRB,21.90,49,06:00:05,+72:17:11
81056,Supernova,18.03,10,06:52:09,-42:27:11
81057,Variable_Star,20.91,75,23:05:04,-66:45:02
81058,Ruido,19.76,27,11:52:15,+82:07:16
81059,GRB,12.28,57,05:25:10,-26:41:02
81060,Variable_Star,21.57,51,16:32:24,-10:31:30
81061,Variable_Star,18.62,25,13:23:01,+60:51:54
81062,GRB,20.18,2,08:52:03,+78:07:29
81063,GRB,16.76,17,03:59:07,+31:41:39
81064,GRB,13.31,19,13:39:51,+60:13:15
81065,Quasar,12.61,11,18:09:55,+53:31:48
81066,Quasar,16.59,92,08:34:23,+01:43:22
81067,Ruido,16.06,6,07:29:11,-02:04:51
81068,Supernova,21.04,7,14:46:08,+37:32:17
81069,Ruido,15.32,82,10:11:16,-26:31:50
81070,Ruido,12.31,58,03:40:59,-56:57:28
81071,Supernova,16.56,54,05:47:26,-34:23:12
81072,Variable_Star,13.02,75,17:44:04,+11:10:15
81073,Quasar,17.38,79,16:17:48,-43:25:28
81074,Supernova,18.09,45,17:59:54,-45:13:42
81075,Ruido,17.43,9,21:59:12,+26:44:56
81076,Ruido,15.13,12,23:09:39,+48:50:57
81077,Variable_Star,13.00,37,01:20:58,+02:03:58
81078,Variable_Star,15.13,19,03:00:44,-50:54:44
81079,Variable_Star,17.52,49,08:16:47,-02:15:57
81080,GRB,12.26,79,02:36:53,-06:40:14
81081,Variable_Star,13.93,29,10:36:36,+20:44:36
81082,Supernova,21.66,52,02:23:04,+13:45:20
81083,Supernova,14.51,61,07:24:37,-69:30:14
81084,GRB,21.78,92,05:25:06,+06:50:43
81085,GRB,16.57,47,18:48:25,-40:54:49
81086,Supernova,16.78,58,16:51:50,-35:10:14
81087,Quasar,14.98,75,04:18:43,-72:32:08
81088,Supernova,12.84,100,22:13:26,-18:59:15
81089,Quasar,14.75,16,15:37:38,-47:19:29
81090,GRB,18.41,67,07:34:58,-80:45:16
81091,Ruido,20.64,82,22:04:54,+76:00:08
81092,Supernova,16.18,12,15:15:24,+52:54:01
81093,Variable_Star,13.55,36,22:13:00,+16:32:35
81094,Variable_Star,18.04,35,20:23:12,+28:18:17
81095,Variable_Star,14.38,30,16:36:43,+57:14:58
81096,Supernova,12.30,89,06:27:02,+21:22:16
81097,Ruido,21.69,82,05:31:25,+10:22:48
81098,Ruido,12.23,12,01:34:21,-25:16:58
81099,GRB,12.99,21,01:19:14,+80:34:41
81100,Quasar,13.94,7,06:49:02,-75:01:34
81101,Variable_Star,17.84,95,07:21:58,-12:24:32
81102,Quasar,19.78,83,18:51:55,+86:55:14
81103,Supernova,20.73,83,22:51:01,-90:07:50
81104,GRB,14.14,86,14:43:26,+12:02:47
81105,Variable_Star,16.73,21,02:16:59,+73:02:51
81106,Quasar,12.28,78,02:15:39,+73:10:30
81107,Quasar,13.76,65,18:13:51,+21:50:34
81108,GRB,16.12,62,20:56:05,-77:01:21
81109,GRB,21.40,40,21:46:25,+34:51:41
81110,Supernova,19.68,86,20:41:02,+01:27:15
81111,Supernova,12.70,10,22:07:30,+10:59:27
81112,Ruido,12.68,49,00:07:25,-17:02:12
81113,Quasar,19.42,6,12:05:50,-21:56:31
81114,Variable_Star,16.54,98,16:49:03,+51:45:11
81115,Supernova,15.26,17,18:58:14,-45:58:22
81116,Ruido,15.90,43,21:13:10,+83:45:15
81117,Quasar,13.48,20,07:34:39,-35:15:28
81118,Supernova,12.40,24,13:20:34,+40:06:32
81119,Quasar,15.60,52,08:02:54,+48:56:08
81120,Quasar,21.07,91,04:42:03,-19:02:37
81121,GRB,15.50,88,12:42:55,+50:15:15
81122,Supernova,21.78,37,21:56:43,-15:17:46
81123,Supernova,12.65,72,11:00:37,-21:12:19
81124,Variable_Star,18.01,37,01:39:43,+80:11:25
81125,Quasar,21.74,69,03:19:40,-01:13:36
81126,Supernova,18.40,91,00:58:58,+39:27:58
81127,Supernova,20.37,18,16:16:46,-81:20:26
81128,Ruido,14.90,63,04:09:36,+71:17:55
81129,Variable_Star,19.87,15,04:00:47,-75:01:45
81130,GRB,19.38,21,00:04:03,-51:45:19
81131,Quasar,20.11,67,10:35:57,-78:47:07
81132,Ruido,18.84,41,14:14:11,+47:25:12
81133,Variable_Star,17.08,23,07:33:57,+06:36:02
81134,Variable_Star,20.22,81,22:49:37,+16:15:12
81135,Variable_Star,15.32,100,16:00:40,-75:37:55
81136,Supernova,15.83,34,11:56:51,+40:15:25
81137,Ruido,19.97,2,17:23:50,+08:18:40
81138,GRB,21.01,93,08:27:15,-24:08:16
81139,GRB,14.24,89,23:30:16,-34:00:12
81140,GRB,19.31,47,14:25:16,+20:09:39
81141,Variable_Star,19.08,97,03:52:51,-81:15:19
81142,Supernova,18.18,46,13:39:40,-06:37:11
81143,Ruido,21.44,19,22:06:55,-14:42:21
81144,Ruido,15.15,51,08:46:13,-34:53:05
81145,GRB,21.52,35,11:15:57,+81:50:37
81146,Ruido,15.13,26,19:03:12,-86:00:18
81147,Quasar,16.34,1,07:07:19,+56:28:06
81148,GRB,19.86,0,03:57:57,-05:27:13
81149,Variable_Star,16.12,6,01:02:22,-31:52:25
81150,Variable_Star,20.98,44,20:51:52,+66:09:00
81151,Supernova,21.69,48,07:00:15,-34:07:13
81152,Supernova,18.09,68,11:03:05,+10:07:08
81153,Quasar,16.56,1,08:59:54,+55:50:45
81154,Ruido,19.09,92,16:54:53,-61:13:53
81155,Variable_Star,17.35,1,15:48:37,-31:17:40
81156,Variable_Star,20.56,81,13:47:15,+13:09:15
81157,Variable_Star,21.67,9,06:39:48,-60:20:42
81158,GRB,17.04,94,22:55:28,+82:34:16
81159,Variable_Star,21.14,58,06:20:25,-76:54:13
81160,Supernova,16.79,38,14:58:20,+33:13:59
81161,Variable_Star,15.85,34,04:26:50,-66:22:46
81162,Ruido,15.40,35,21:55:16,-09:12:36
81163,Quasar,14.79,51,02:37:59,-03:12:57
81164,Quasar,20.98,17,19:23:33,-61:35:59
81165,GRB,19.22,38,18:19:43,-66:12:38
81166,Variable_Star,18.58,85,00:32:07,+04:39:44
81167,Variable_Star,13.36,96,11:58:51,+26:47:14
81168,Supernova,21.62,83,04:58:32,+15:44:52
81169,Supernova,20.86,7,22:17:44,+53:18:16
81170,Quasar,20.32,93,15:20:03,+22:49:02
81171,Variable_Star,16.69,83,17:40:47,+08:53:45
81172,GRB,16.70,51,23:46:23,-82:43:41
81173,Ruido,17.16,100,01:26:49,+88:06:10
81174,GRB,19.27,100,02:12:27,+76:55:08
81175,Ruido,16.70,2,11:33:29,+87:32:16
81176,Supernova,17.83,99,01:22:30,-78:25:56
81177,Quasar,16.26,4,01:29:46,-79:34:58
81178,Variable_Star,17.04,91,16:13:22,+35:41:56
81179,GRB,18.83,47,11:04:03,-09:08:25
81180,Quasar,14.09,86,21:06:16,+79:10:46
81181,Ruido,14.42,35,16:46:51,+16:26:04
81182,Quasar,13.42,77,21:20:27,-23:48:31
81183,Variable_Star,14.52,66,20:12:52,+37:06:58
81184,Quasar,12.51,15,18:45:23,-72:27:09
81185,Quasar,12.52,61,00:00:45,+53:55:05
81186,Supernova,14.92,89,18:43:08,-14:34:21
81187,Supernova,14.80,46,06:16:30,-15:01:16
81188,Quasar,13.29,74,23:05:47,+15:06:48
81189,Supernova,21.12,72,10:09:00,-33:55:43
81190,Variable_Star,15.54,30,19:39:35,-42:55:51
81191,Ruido,15.42,88,01:09:00,+51:08:05
81192,Variable_Star,19.22,20,08:03:07,-74:29:16
81193,GRB,20.08,20,20:16:33,-65:04:12
81194,Ruido,15.47,13,13:07:28,-08:10:37
81195,Variable_Star,21.63,77,13:32:29,+46:54:32
81196,Quasar,22.00,3,03:06:50,-25:56:06
81197,Quasar,12.83,19,03:48:32,-42:23:39
81198,Ruido,20.46,84,08:18:48,-66:51:20
81199,Ruido,18.23,24,04:30:14,-53:39:20
81200,GRB,12.27,29,03:57:22,-26:05:10
81201,Quasar,15.62,57,13:06:25,-19:28:43
81202,GRB,18.17,59,12:14:12,+49:24:42
81203,GRB,18.16,37,08:40:24,+27:50:21
81204,GRB,13.92,45,04:05:48,+50:38:54
81205,GRB,12.40,39,22:14:00,+01:46:15
81206,Ruido,17.49,66,10:34:16,+54:56:56
81207,Supernova,17.93,78,13:37:58,-89:49:03
81208,Quasar,18.04,70,17:47:44,-67:43:58
81209,GRB,14.27,75,09:56:17,-80:22:52
81210,Supernova,13.81,81,06:23:23,-81:57:01
81211,GRB,21.62,85,01:46:26,+50:31:14
81212,Variable_Star,18.52,97,11:47:11,-46:11:08
81213,Variable_Star,14.50,52,09:34:41,-51:51:05
81214,Ruido,21.10,3,15:55:59,-04:00:46
81215,Quasar,19.90,30,04:18:57,-64:48:45
81216,Supernova,12.51,95,11:35:11,+89:00:46
81217,Ruido,14.28,63,18:50:32,+57:28:28
81218,Quasar,21.64,49,14:53:16,+71:04:35
81219,Quasar,14.21,39,14:33:26,+09:02:02
81220,Ruido,12.44,4,12:44:16,-63:31:07
81221,Ruido,15.37,60,04:09:33,+28:45:27
81222,Quasar,18.52,53,12:30:45,+73:06:19
81223,Supernova,18.61,36,09:24:24,-12:55:08
81224,Ruido,12.82,67,19:46:00,-13:56:09
81225,Quasar,18.06,91,10:32:33,+88:03:03
81226,Ruido,21.65,17,01:18:50,-13:42:14
81227,Quasar,13.38,17,23:50:15,+26:40:01
81228,Ruido,13.08,98,19:06:35,+39:33:07
81229,Supernova,17.56,18,08:18:08,+03:22:27
81230,Supernova,19.97,16,14:38:18,+49:37:09
81231,GRB,14.67,83,01:55:56,-84:43:02
81232,Ruido,16.50,61,17:43:09,+76:04:27
81233,GRB,17.95,83,12:57:37,+35:33:15
81234,GRB,15.30,88,03:21:08,+85:24:04
81235,Quasar,16.51,80,22:04:14,+10:49:58
81236,Ruido,19.48,5,04:49:38,-88:21:36
81237,Ruido,12.52,15,21:03:29,+50:12:50
81238,Quasar,13.80,25,23:05:42,+53:02:46
81239,GRB,18.04,60,00:19:20,-77:30:10
81240,Ruido,17.18,53,07:09:34,-05:03:37
81241,Quasar,20.47,84,19:46:00,-80:46:06
81242,Ruido,17.68,15,13:36:45,-64:37:04
81243,Variable_Star,19.04,58,16:25:05,-55:44:15
81244,Ruido,14.19,32,09:10:10,-48:59:56
